Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
../../../tools/serial-io/serialdump -b115200 -T /dev/ttyUSB0
[2021-05-26 12:22:09] e484,1003,440,151,1336,6,2488349,2480902,16001377,16001856
[2021-05-26 12:22:09] e692,1004,2042,493,321124,128,16183745,16150338,16015633,16016112
[2021-05-26 12:22:09] e484,1005,2047,1,0,0,30835,0,16036571,16037049
[2021-05-26 12:22:10] e484,1006,2046,2,30584,128,63353,0,16069338,16069816
[2021-05-26 12:22:11] [INFO: Main      ] Starting Contiki-NG-d6f9e5e
[2021-05-26 12:22:13] [INFO: Main      ] - Routing: nullrouting
[2021-05-26 12:22:13] [INFO: Main      ] - Net: nullnet
[2021-05-26 12:22:13] [INFO: Main      ] - MAC: CSMA
[2021-05-26 12:22:13] [INFO: Main      ] - 802.15.4 PANID: 0xabcd
[2021-05-26 12:22:13] [INFO: Main      ] - 802.15.4 Default channel: 13
[2021-05-26 12:22:13] [INFO: Main      ] Node ID: 58764
[2021-05-26 12:22:13] [INFO: Main      ] Link-layer address: 0012.4b00.1932.e58c
[2021-05-26 12:22:13] [INFO: Zoul      ] Zolertia Firefly platform
[2021-05-26 12:22:13] e484,1,2,5,28480,119,128889,0,28530,29800
[2021-05-26 12:22:13] e484,2,3,6,2628,11,131955,0,33650,34128
[2021-05-26 12:22:13] e484,3,3,7,27836,117,161657,0,53874,54352
[2021-05-26 12:22:14] e692,4,2042,1,322080,128,62126,0,64295,64781
[2021-05-26 12:22:14] e484,5,4,8,2144,9,164747,0,73842,74321
[2021-05-26 12:22:14] e484,6,4,9,28424,119,194962,0,92274,92752
[2021-05-26 12:22:15] e692,7,2042,2,325580,128,94894,61996,96428,96907
[2021-05-26 12:22:15] e484,8,5,10,2612,11,197491,189536,108188,108667
[2021-05-26 12:22:15] e484,9,5,11,27916,117,227730,189536,123524,124002
[2021-05-26 12:22:16] e692,10,2042,3,325496,128,127662,94508,130599,131078
[2021-05-26 12:22:16] e692,11,2042,4,327032,128,160430,122686,163367,163845
[2021-05-26 12:22:17] e484,12,2047,1,0,0,29907,0,167544,168023
[2021-05-26 12:22:17] e692,13,2042,5,328964,128,193199,122686,195110,195589
[2021-05-26 12:22:18] e484,14,2046,2,28464,128,62425,28602,202872,203351
[2021-05-26 12:22:18] e692,15,2042,6,329212,128,225967,183091,228646,229125
[2021-05-26 12:22:19] e484,16,1,3,28396,128,95193,60858,233080,233559
[2021-05-26 12:22:19] e484,17,2,4,2436,11,98259,93881,250744,251222
[2021-05-26 12:22:20] e692,18,2042,7,329276,128,258735,215091,261926,262405
[2021-05-26 12:22:20] e484,19,2,5,25960,117,127961,96185,266104,266583
[2021-05-26 12:22:20] e484,20,3,6,2448,11,131027,127673,285560,286038
[2021-05-26 12:22:21] e692,21,2042,8,329844,128,291503,257843,294439,294917
[2021-05-26 12:22:21] e484,22,3,7,25884,117,160738,130745,308618,309097
[2021-05-26 12:22:22] e484,23,4,8,2440,11,164331,145081,318584,319062
[2021-05-26 12:22:22] e692,24,2042,9,330420,128,324271,289587,325916,326395
[2021-05-26 12:22:22] e484,25,4,9,25508,115,193522,162489,334201,334680
[2021-05-26 12:22:22] e484,26,5,10,2424,11,197395,192186,352120,352598
[2021-05-26 12:22:23] e692,27,2042,10,330008,128,357039,323123,361510,361989
