Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
../../../tools/serial-io/serialdump -b115200 -T /dev/ttyUSB0
[2021-05-21 11:23:51] e5e4,81,58070,2618411,4389,2661549,2686600
[2021-05-21 11:23:52] e5e4,82,58911,2650338,4708,2693998,2719368
[2021-05-21 11:23:53] e5e4,83,59423,2682594,4789,2726685,2752136
[2021-05-21 11:23:54] e5e4,84,59939,2714846,4870,2759372,2784904
[2021-05-21 11:23:55] e5e4,85,60591,2746962,5033,2791977,2817672
[2021-05-21 11:23:56] e5e4,86,61103,2779218,5115,2824663,2850440
[2021-05-21 11:23:57] e5e4,87,61654,2811435,5196,2857350,2883208
[2021-05-21 11:23:58] e5e4,88,62171,2843686,5277,2890037,2915976
[2021-05-21 11:23:59] e5e4,89,62826,2875799,5450,2922632,2948743
[2021-05-21 11:24:00] e5e4,90,63298,2908095,5532,2955318,2981512
[2021-05-21 11:24:01] e5e4,91,63701,2940460,5613,2988005,3014279
[2021-05-21 11:24:02] e5e4,92,64099,2972830,5694,3020692,3047047
[2021-05-21 11:24:03] e5e4,93,64503,3005194,5775,3053379,3079815
[2021-05-21 11:24:04] e5e4,94,64907,3037558,5856,3086066,3112583
[2021-05-21 11:24:05] e5e4,95,65303,3069929,5937,3118753,3145351
[2021-05-21 11:24:06] e5e4,96,65703,3102297,6018,3151440,3178119
[2021-05-21 11:24:07] e5e4,97,66315,3134453,6180,3184046,3210887
[2021-05-21 11:24:08] e5e4,98,66840,3166696,6261,3216733,3243655
[2021-05-21 11:24:09] e5e4,99,67516,3198789,6457,3249305,3276423
[2021-05-21 11:24:10] e5e4,100,68076,3230996,6538,3281992,3309191
[2021-05-21 11:24:11] e5e4,101,68600,3263240,6619,3314679,3341959
[2021-05-21 11:24:12] e5e4,102,69127,3295481,6700,3347366,3374727
[2021-05-21 11:24:13] e5e4,103,69651,3327725,6781,3380053,3407495
[2021-05-21 11:24:14] e5e4,104,70167,3359977,6862,3412739,3440263
[2021-05-21 11:24:15] e5e4,105,70686,3392226,6943,3445426,3473031
[2021-05-21 11:24:16] e5e4,106,71205,3424475,7024,3478113,3505799
[2021-05-21 11:24:17] e5e4,107,71720,3456728,7105,3510800,3538567
[2021-05-21 11:24:18] e5e4,108,72237,3488979,7186,3543487,3571335
[2021-05-21 11:24:19] e5e4,109,72754,3521230,7267,3576174,3604103
[2021-05-21 11:24:20] e5e4,110,73299,3553453,7348,3608861,3636871
[2021-05-21 11:24:21] e5e4,111,73817,3585703,7429,3641548,3669639
[2021-05-21 11:24:22] e5e4,112,74335,3617953,7510,3674235,3702407
[2021-05-21 11:24:23] e5e4,113,74849,3650207,7591,3706922,3735175
[2021-05-21 11:24:24] e5e4,114,75366,3682458,7672,3739609,3767943
[2021-05-21 11:24:25] e5e4,115,75883,3714709,7753,3772296,3800711
[2021-05-21 11:24:26] e5e4,116,76397,3746963,7834,3804983,3833479
[2021-05-21 11:24:27] e5e4,117,76914,3779214,7915,3837670,3866247
[2021-05-21 11:24:28] e5e4,118,77430,3811466,7996,3870357,3899015
[2021-05-21 11:24:29] e5e4,119,77943,3843721,8077,3903044,3931783
[2021-05-21 11:24:30] e5e4,120,78491,3875941,8158,3935731,3964551
[2021-05-21 11:24:31] e5e4,121,79007,3908193,8239,3968418,3997319
[2021-05-21 11:24:32] e5e4,122,79520,3940448,8320,4001105,4030087
[2021-05-21 11:24:33] e5e4,123,80036,3972700,8401,4033792,4062855
[2021-05-21 11:24:34] e5e4,124,80552,4004952,8482,4066479,4095623
[2021-05-21 11:24:35] e5e4,125,81065,4037207,8563,4099166,4128391
[2021-05-21 11:24:36] e5e4,126,81581,4069459,8644,4131853,4161159
[2021-05-21 11:24:37] e5e4,127,82097,4101711,8725,4164540,4193927
[2021-05-21 11:24:38] e5e4,128,82840,4133736,8970,4197063,4226695
[2021-05-21 11:24:39] e5e4,129,83356,4165988,9051,4229750,4259463
[2021-05-21 11:24:40] e5e4,130,83902,4198210,9133,4262436,4292231
[2021-05-21 11:24:41] e5e4,131,84415,4230465,9214,4295123,4324999
[2021-05-21 11:24:42] e5e4,132,84930,4262718,9295,4327810,4357767
[2021-05-21 11:24:43] e5e4,133,85445,4294971,9376,4360497,4390535
[2021-05-21 11:24:44] e5e4,134,85892,4327292,9457,4393184,4423302
[2021-05-21 11:24:45] e5e4,135,86291,4359661,9538,4425871,4456070
[2021-05-21 11:24:46] e5e4,136,86832,4391888,9619,4458558,4488839
[2021-05-21 11:24:47] e5e4,137,87344,4424144,9701,4491244,4521607
[2021-05-21 11:24:48] e5e4,138,87861,4456395,9782,4523931,4554375
[2021-05-21 11:24:49] e5e4,139,88410,4488613,9957,4556524,4587142
[2021-05-21 11:24:50] e5e4,140,88839,4520953,10038,4589211,4619910
[2021-05-21 11:24:51] e5e4,141,89322,4553237,10119,4621898,4652678
[2021-05-21 11:24:52] e5e4,142,89851,4585476,10200,4654585,4685446
[2021-05-21 11:24:53] e5e4,143,90388,4617707,10281,4687272,4718214
[2021-05-21 11:24:54] e5e4,144,90916,4649947,10362,4719959,4750982
[2021-05-21 11:24:55] e5e4,145,91445,4682186,10443,4752646,4783750
[2021-05-21 11:24:56] e5e4,146,91970,4714429,10524,4785333,4816518
[2021-05-21 11:24:57] e5e4,147,92496,4746671,10605,4818020,4849286
[2021-05-21 11:24:58] e5e4,148,93141,4778794,10767,4850625,4882054
[2021-05-21 11:24:59] e5e4,149,93657,4811046,10848,4883312,4914822
[2021-05-21 11:25:00] e5e4,150,94207,4843264,10929,4916000,4947590
[2021-05-21 11:25:01] e5e4,151,94726,4875513,11010,4948686,4980358
[2021-05-21 11:25:02] e5e4,152,95366,4907641,11172,4981292,5013126
[2021-05-21 11:25:03] e5e4,153,95884,4939891,11253,5013979,5045894
[2021-05-21 11:25:04] e5e4,154,96401,4972142,11334,5046666,5078662
[2021-05-21 11:25:05] e5e4,155,97196,5004115,11616,5079152,5111430
[2021-05-21 11:25:06] e5e4,156,97856,5036223,11812,5111724,5144198
[2021-05-21 11:25:07] e5e4,157,98374,5068473,11893,5144411,5176966
[2021-05-21 11:25:08] e5e4,158,98888,5100727,11974,5177098,5209734
[2021-05-21 11:25:09] e5e4,159,99406,5132977,12055,5209785,5242502
[2021-05-21 11:25:10] e5e4,160,99954,5165197,12136,5242472,5275270
[2021-05-21 11:25:11] e5e4,161,100467,5197452,12217,5275159,5308038
[2021-05-21 11:25:12] e5e4,162,100983,5229704,12298,5307846,5340806
[2021-05-21 11:25:13] e5e4,163,101499,5261956,12379,5340533,5373574
[2021-05-21 11:25:14] e5e4,164,102012,5294211,12460,5373220,5406342
[2021-05-21 11:25:15] e5e4,165,102533,5326458,12541,5405907,5439110
[2021-05-21 11:25:16] e5e4,166,103050,5358709,12622,5438594,5471878
[2021-05-21 11:25:17] e5e4,167,103563,5390964,12703,5471281,5504646
[2021-05-21 11:25:18] e5e4,168,104079,5423216,12784,5503968,5537414
[2021-05-21 11:25:19] e5e4,169,104595,5455468,12865,5536655,5570182
[2021-05-21 11:25:20] e5e4,170,105138,5487693,12946,5569342,5602950
[2021-05-21 11:25:21] e5e4,171,105654,5519945,13027,5602029,5635718
[2021-05-21 11:25:22] e5e4,172,106169,5552198,13108,5634716,5668486
[2021-05-21 11:25:23] e5e4,173,106692,5584443,13190,5667402,5701254
[2021-05-21 11:25:24] e5e4,174,107208,5616695,13271,5700089,5734022
[2021-05-21 11:25:25] e5e4,175,107723,5648948,13353,5732775,5766790
[2021-05-21 11:25:26] e5e4,176,108236,5681203,13434,5765462,5799558
[2021-05-21 11:25:27] e5e4,177,108752,5713455,13515,5798149,5832326
[2021-05-21 11:25:28] e5e4,178,109267,5745708,13597,5830835,5865093
[2021-05-21 11:25:29] e5e4,179,109673,5778070,13678,5863522,5897861
[2021-05-21 11:25:30] e5e4,180,110106,5810405,13760,5896208,5930630
[2021-05-21 11:25:31] e5e4,181,110511,5842768,13841,5928895,5963397
[2021-05-21 11:25:32] e5e4,182,110908,5875139,13922,5961582,5996165
[2021-05-21 11:25:33] e5e4,183,111326,5907489,14003,5994269,6028933
[2021-05-21 11:25:34] e5e4,184,111726,5939856,14084,6026956,6061701
[2021-05-21 11:25:35] e5e4,185,112123,5972227,14165,6059643,6094469
[2021-05-21 11:25:36] e5e4,186,112640,6004478,14246,6092330,6127237
[2021-05-21 11:25:37] e5e4,187,113180,6036706,14327,6125017,6160005
[2021-05-21 11:25:38] e5e4,188,113705,6068949,14408,6157704,6192773
[2021-05-21 11:25:39] e5e4,189,114233,6101189,14489,6190391,6225541
[2021-05-21 11:25:40] e5e4,190,114793,6133397,14570,6223078,6258309
[2021-05-21 11:25:41] e5e4,191,115318,6165640,14651,6255765,6291077
[2021-05-21 11:25:42] e5e4,192,115842,6197884,14732,6288452,6323845
[2021-05-21 11:25:43] e5e4,193,116361,6230133,14813,6321138,6356613
[2021-05-21 11:25:44] e5e4,194,116877,6262385,14894,6353825,6389381
[2021-05-21 11:25:45] e5e4,195,117396,6294634,14975,6386512,6422149
[2021-05-21 11:25:46] e5e4,196,117914,6326884,15056,6419199,6454917
[2021-05-21 11:25:47] e5e4,197,118428,6359138,15137,6451886,6487685
[2021-05-21 11:25:48] e5e4,198,118946,6391388,15218,6484573,6520453
[2021-05-21 11:25:49] e5e4,199,119463,6423639,15299,6517260,6553221
[2021-05-21 11:25:50] e5e4,200,120008,6455862,15380,6549947,6585989
[2021-05-21 11:25:51] e5e4,201,120526,6488112,15461,6582634,6618757
[2021-05-21 11:25:52] e5e4,202,121043,6520363,15542,6615321,6651525
[2021-05-21 11:25:53] e5e4,203,121557,6552617,15623,6648008,6684293
[2021-05-21 11:25:54] e5e4,204,122075,6584867,15704,6680695,6717061
[2021-05-21 11:25:55] e5e4,205,122592,6617118,15785,6713382,6749829
[2021-05-21 11:25:56] e5e4,206,123105,6649373,15866,6746069,6782597
[2021-05-21 11:25:57] e5e4,207,123622,6681624,15947,6778756,6815365
[2021-05-21 11:25:58] e5e4,208,124312,6713702,16148,6811323,6848133
[2021-05-21 11:25:59] e5e4,209,124825,6745957,16229,6844010,6880901
[2021-05-21 11:26:00] e5e4,210,125373,6778177,16310,6876697,6913669
[2021-05-21 11:26:01] e5e4,211,125889,6810429,16391,6909384,6946437
[2021-05-21 11:26:02] e5e4,212,126402,6842684,16472,6942071,6979205
[2021-05-21 11:26:03] e5e4,213,126919,6874935,16553,6974758,7011973
[2021-05-21 11:26:04] e5e4,214,127435,6907187,16634,7007445,7044741
[2021-05-21 11:26:05] e5e4,215,127948,6939442,16715,7040132,7077509
[2021-05-21 11:26:06] e5e4,216,128464,6971694,16796,7072819,7110277
[2021-05-21 11:26:07] e5e4,217,128980,7003946,16877,7105506,7143045
[2021-05-21 11:26:08] e5e4,218,129492,7036202,16959,7138192,7175813
[2021-05-21 11:26:09] e5e4,219,130008,7068454,17040,7170879,7208581
[2021-05-21 11:26:10] e5e4,220,130680,7100550,17202,7203485,7241349
[2021-05-21 11:26:11] e5e4,221,131192,7132806,17284,7236171,7274117
[2021-05-21 11:26:12] e5e4,222,131707,7165059,17365,7268858,7306885
[2021-05-21 11:26:13] e5e4,223,132222,7197312,17446,7301545,7339652
[2021-05-21 11:26:14] e5e4,224,132656,7229646,17527,7334232,7372420
[2021-05-21 11:26:15] e5e4,225,133059,7262011,17609,7366918,7405188
[2021-05-21 11:26:16] e5e4,226,133459,7294379,17691,7399604,7437956
[2021-05-21 11:26:17] e5e4,227,133857,7326749,17772,7432291,7470724
[2021-05-21 11:26:18] e5e4,228,134260,7359114,17853,7464978,7503492
[2021-05-21 11:26:19] e5e4,229,134660,7391481,17934,7497665,7536260
[2021-05-21 11:26:20] e5e4,230,135089,7423821,18015,7530352,7569028
[2021-05-21 11:26:21] e5e4,231,135566,7456111,18096,7563039,7601796
[2021-05-21 11:26:22] e5e4,232,136095,7488350,18177,7595726,7634564
[2021-05-21 11:26:23] e5e4,233,136620,7520593,18258,7628413,7667332
[2021-05-21 11:26:24] e5e4,234,137148,7552833,18339,7661100,7700100
[2021-05-21 11:26:25] e5e4,235,137677,7585072,18420,7693787,7732868
[2021-05-21 11:26:26] e5e4,236,138202,7617315,18501,7726474,7765636
[2021-05-21 11:26:27] e5e4,237,138728,7649557,18582,7759161,7798404
[2021-05-21 11:26:28] e5e4,238,139259,7681794,18663,7791847,7831172
[2021-05-21 11:26:29] e5e4,239,139775,7714046,18744,7824534,7863940
[2021-05-21 11:26:30] e5e4,240,140326,7746263,18825,7857222,7896708
[2021-05-21 11:26:31] e5e4,241,140846,7778511,18906,7889908,7929476
[2021-05-21 11:26:32] e5e4,242,141360,7810765,18987,7922595,7962244
[2021-05-21 11:26:33] e5e4,243,141914,7842979,19069,7955282,7995012
[2021-05-21 11:26:34] e5e4,244,142443,7875218,19150,7987968,8027780
[2021-05-21 11:26:35] e5e4,245,142968,7907461,19231,8020655,8060548
[2021-05-21 11:26:36] e5e4,246,143496,7939701,19312,8053342,8093316
[2021-05-21 11:26:37] e5e4,247,144036,7971929,19393,8086029,8126084
[2021-05-21 11:26:38] e5e4,248,144698,8004035,19567,8118623,8158852
[2021-05-21 11:26:39] e5e4,249,145559,8035942,19888,8151070,8191620
[2021-05-21 11:26:40] e5e4,250,146234,8068035,20050,8183676,8224388
[2021-05-21 11:26:41] e5e4,251,146748,8100289,20131,8216363,8257156
[2021-05-21 11:26:42] e5e4,252,147266,8132539,20212,8249050,8289924
[2021-05-21 11:26:43] e5e4,253,147782,8164791,20293,8281737,8322692
[2021-05-21 11:26:44] e5e4,254,148295,8197046,20374,8314424,8355460
[2021-05-21 11:26:45] e5e4,255,148812,8229297,20455,8347111,8388228
[2021-05-21 11:26:46] e5e4,256,149328,8261549,20536,8379798,8420996
[2021-05-21 11:26:47] e5e4,257,149841,8293804,20617,8412485,8453764
[2021-05-21 11:26:48] e5e4,258,150358,8326055,20698,8445172,8486532
[2021-05-21 11:26:49] e5e4,259,150874,8358307,20779,8477859,8519300
[2021-05-21 11:26:50] e5e4,260,151418,8390531,20860,8510546,8552068
[2021-05-21 11:26:51] e5e4,261,151934,8422783,20941,8543233,8584836
[2021-05-21 11:26:52] e5e4,262,152449,8455036,21022,8575920,8617604
[2021-05-21 11:26:53] e5e4,263,153102,8487151,21217,8608493,8650372
[2021-05-21 11:26:54] e5e4,264,153618,8519403,21298,8641180,8683140
[2021-05-21 11:26:55] e5e4,265,154133,8551656,21380,8673866,8715908
[2021-05-21 11:26:56] e5e4,266,154645,8583912,21462,8706552,8748676
[2021-05-21 11:26:57] e5e4,267,155171,8616154,21544,8739238,8781444
[2021-05-21 11:26:58] e5e4,268,155686,8648407,21625,8771925,8814212
[2021-05-21 11:26:59] e5e4,269,156198,8680663,21706,8804612,8846979
[2021-05-21 11:27:00] e5e4,270,156641,8712988,21788,8837298,8879748
[2021-05-21 11:27:01] e5e4,271,157046,8745351,21869,8869985,8912515
[2021-05-21 11:27:02] e5e4,272,157446,8777719,21950,8902672,8945283
[2021-05-21 11:27:03] e5e4,273,157982,8809951,22112,8935278,8978051
[2021-05-21 11:27:04] e5e4,274,158384,8842317,22193,8967965,9010819
[2021-05-21 11:27:05] e5e4,275,158779,8874689,22275,9000651,9043587
[2021-05-21 11:27:06] e5e4,276,159306,8906930,22437,9033257,9076355
[2021-05-21 11:27:07] e5e4,277,159966,8939038,22599,9065863,9109123
[2021-05-21 11:27:08] e5e4,278,160490,8971282,22680,9098550,9141891
[2021-05-21 11:27:09] e5e4,279,161018,9003522,22761,9131237,9174659
[2021-05-21 11:27:10] e5e4,280,161578,9035730,22842,9163924,9207427
[2021-05-21 11:27:11] e5e4,281,162103,9067973,22923,9196611,9240195
[2021-05-21 11:27:12] e5e4,282,162631,9100213,23004,9229298,9272963
[2021-05-21 11:27:13] e5e4,283,163158,9132454,23085,9261985,9305731
[2021-05-21 11:27:14] e5e4,284,163674,9164706,23166,9294671,9338499
[2021-05-21 11:27:15] e5e4,285,164193,9196955,23247,9327358,9371267
[2021-05-21 11:27:16] e5e4,286,164712,9229204,23328,9360045,9404035
[2021-05-21 11:27:17] e5e4,287,165228,9261456,23409,9392732,9436803
[2021-05-21 11:27:18] e5e4,288,165746,9293706,23490,9425419,9469571
[2021-05-21 11:27:19] e5e4,289,166263,9325957,23571,9458106,9502339
[2021-05-21 11:27:20] e5e4,290,166808,9358180,23652,9490793,9535107
[2021-05-21 11:27:21] e5e4,291,167325,9390431,23733,9523480,9567875
[2021-05-21 11:27:22] e5e4,292,167842,9422682,23814,9556167,9600643
[2021-05-21 11:27:23] e5e4,293,168356,9454936,23895,9588854,9633411
[2021-05-21 11:27:24] e5e4,294,168873,9487187,23976,9621541,9666179
[2021-05-21 11:27:25] e5e4,295,169390,9519438,24057,9654228,9698947
[2021-05-21 11:27:26] e5e4,296,169908,9551688,24138,9686915,9731715
[2021-05-21 11:27:27] e5e4,297,170426,9583938,24219,9719602,9764483
[2021-05-21 11:27:28] e5e4,298,170942,9616190,24300,9752289,9797251
[2021-05-21 11:27:29] e5e4,299,171455,9648445,24381,9784976,9830019
[2021-05-21 11:27:30] e5e4,300,172003,9680665,24462,9817663,9862787
[2021-05-21 11:27:31] e5e4,301,172646,9712790,24624,9850269,9895555
[2021-05-21 11:27:32] e5e4,302,173159,9745045,24705,9882956,9928323
[2021-05-21 11:27:33] e5e4,303,173676,9777296,24786,9915643,9961091
[2021-05-21 11:27:34] e5e4,304,174192,9809548,24867,9948330,9993859
[2021-05-21 11:27:35] e5e4,305,174705,9841803,24948,9981017,10026627
[2021-05-21 11:27:36] e5e4,306,175221,9874055,25029,10013704,10059395
[2021-05-21 11:27:37] e5e4,307,175737,9906307,25110,10046391,10092163
[2021-05-21 11:27:38] e5e4,308,176249,9938563,25191,10079078,10124931
[2021-05-21 11:27:39] e5e4,309,176765,9970815,25272,10111765,10157699
[2021-05-21 11:27:40] e5e4,310,177312,10003036,25353,10144452,10190467
[2021-05-21 11:27:41] e5e4,311,177824,10035292,25435,10177138,10223235
[2021-05-21 11:27:42] e5e4,312,178339,10067545,25516,10209825,10256003
[2021-05-21 11:27:43] e5e4,313,178855,10099797,25597,10242512,10288771
[2021-05-21 11:27:44] e5e4,314,179367,10132053,25678,10275199,10321539
[2021-05-21 11:27:45] e5e4,315,179882,10164306,25760,10307885,10354306
[2021-05-21 11:27:46] e5e4,316,180296,10196660,25841,10340572,10387074
[2021-05-21 11:27:47] e5e4,317,180696,10229028,25922,10373259,10419842
[2021-05-21 11:27:48] e5e4,318,181098,10261394,26004,10405945,10452610
[2021-05-21 11:27:49] e5e4,319,181502,10293758,26085,10438632,10485378
[2021-05-21 11:27:50] e5e4,320,181932,10326096,26166,10471319,10518146
[2021-05-21 11:27:51] e5e4,321,182331,10358464,26247,10504006,10550914
[2021-05-21 11:27:52] e5e4,322,182732,10390831,26328,10536693,10583682
[2021-05-21 11:27:53] e5e4,323,183228,10423103,26409,10569380,10616450
[2021-05-21 11:27:54] e5e4,324,183756,10455343,26490,10602067,10649218
[2021-05-21 11:27:55] e5e4,325,184284,10487583,26571,10634754,10681986
[2021-05-21 11:27:56] e5e4,326,184809,10519826,26652,10667441,10714754
[2021-05-21 11:27:57] e5e4,327,185337,10552066,26733,10700128,10747522
[2021-05-21 11:27:58] e5e4,328,185866,10584305,26814,10732815,10780290
[2021-05-21 11:27:59] e5e4,329,186390,10616549,26895,10765502,10813058
[2021-05-21 11:28:00] e5e4,330,186941,10648766,26976,10798189,10845826
[2021-05-21 11:28:01] e5e4,331,187461,10681014,27057,10830875,10878594
[2021-05-21 11:28:02] e5e4,332,187977,10713266,27138,10863562,10911362
[2021-05-21 11:28:03] e5e4,333,188496,10745515,27219,10896249,10944130
[2021-05-21 11:28:04] e5e4,334,189013,10777766,27300,10928936,10976898
[2021-05-21 11:28:05] e5e4,335,189527,10810020,27381,10961623,11009666
[2021-05-21 11:28:06] e5e4,336,190171,10842144,27543,10994229,11042434
[2021-05-21 11:28:07] e5e4,337,190863,10874220,27744,11026796,11075202
[2021-05-21 11:28:08] e5e4,338,191377,10906474,27825,11059483,11107970
[2021-05-21 11:28:09] e5e4,339,191894,10938725,27906,11092170,11140738
[2021-05-21 11:28:10] e5e4,340,192442,10970945,27987,11124857,11173506
[2021-05-21 11:28:11] e5e4,341,192956,11003199,28068,11157544,11206274
[2021-05-21 11:28:12] e5e4,342,193474,11035449,28149,11190231,11239042
[2021-05-21 11:28:13] e5e4,343,193991,11067700,28230,11222918,11271810
[2021-05-21 11:28:14] e5e4,344,194515,11099944,28311,11255605,11304578
[2021-05-21 11:28:15] e5e4,345,195032,11132195,28392,11288292,11337346
[2021-05-21 11:28:16] e5e4,346,195548,11164447,28473,11320979,11370114
[2021-05-21 11:28:17] e5e4,347,196061,11196702,28554,11353666,11402882
[2021-05-21 11:28:18] e5e4,348,196578,11228953,28635,11386353,11435650
[2021-05-21 11:28:19] e5e4,349,197094,11261205,28716,11419040,11468418
[2021-05-21 11:28:20] e5e4,350,197638,11293429,28797,11451727,11501186
[2021-05-21 11:28:21] e5e4,351,198155,11325680,28878,11484414,11533954
[2021-05-21 11:28:22] e5e4,352,198671,11357932,28959,11517101,11566722
[2021-05-21 11:28:23] e5e4,353,199183,11390188,29040,11549788,11599490
[2021-05-21 11:28:24] e5e4,354,199699,11422440,29121,11582475,11632258
[2021-05-21 11:28:25] e5e4,355,200214,11454693,29202,11615162,11665026
[2021-05-21 11:28:26] e5e4,356,200726,11486949,29284,11647848,11697794
[2021-05-21 11:28:27] e5e4,357,201378,11519065,29446,11680454,11730562
[2021-05-21 11:28:28] e5e4,358,201893,11551318,29528,11713140,11763330
[2021-05-21 11:28:29] e5e4,359,202406,11583573,29609,11745827,11796098
[2021-05-21 11:28:30] e5e4,360,202953,11615794,29690,11778514,11828866
[2021-05-21 11:28:31] e5e4,361,203468,11648047,29771,11811201,11861634
[2021-05-21 11:28:32] e5e4,362,203930,11680353,29852,11843888,11894401
[2021-05-21 11:28:33] e5e4,363,204332,11712719,29934,11876574,11927169
[2021-05-21 11:28:34] e5e4,364,204737,11745082,30016,11909260,11959937
[2021-05-21 11:28:35] e5e4,365,205136,11777451,30097,11941947,11992705
[2021-05-21 11:28:36] e5e4,366,205536,11809819,30178,11974634,12025473
[2021-05-21 11:28:37] e5e4,367,205940,11842182,30259,12007321,12058241
[2021-05-21 11:28:38] e5e4,368,206337,11874553,30340,12040008,12091009
[2021-05-21 11:28:39] e5e4,369,206776,11906882,30421,12072695,12123777
[2021-05-21 11:28:40] e5e4,370,207348,11939079,30502,12105382,12156545
[2021-05-21 11:28:41] e5e4,371,207884,11971310,30583,12138069,12189313
[2021-05-21 11:28:42] e5e4,372,208411,12003551,30664,12170756,12222081
[2021-05-21 11:28:43] e5e4,373,208940,12035790,30745,12203443,12254849
[2021-05-21 11:28:44] e5e4,374,209465,12068033,30826,12236130,12287617
[2021-05-21 11:28:45] e5e4,375,209993,12100273,30907,12268817,12320385
[2021-05-21 11:28:46] e5e4,376,210692,12132342,31108,12301384,12353153
[2021-05-21 11:28:47] e5e4,377,211209,12164593,31189,12334070,12385921
[2021-05-21 11:28:48] e5e4,378,211728,12196842,31270,12366757,12418689
[2021-05-21 11:28:49] e5e4,379,212373,12228965,31432,12399363,12451457
[2021-05-21 11:28:50] e5e4,380,212920,12261186,31513,12432051,12484225
[2021-05-21 11:28:51] e5e4,381,213439,12293435,31594,12464737,12516993
[2021-05-21 11:28:52] e5e4,382,213956,12325686,31675,12497424,12549761
[2021-05-21 11:28:53] e5e4,383,214470,12357940,31756,12530111,12582529
[2021-05-21 11:28:54] e5e4,384,214987,12390191,31837,12562798,12615297
[2021-05-21 11:28:55] e5e4,385,215504,12422442,31918,12595485,12648065
[2021-05-21 11:28:56] e5e4,386,216018,12454696,31999,12628172,12680833
[2021-05-21 11:28:57] e5e4,387,216536,12486946,32080,12660859,12713601
[2021-05-21 11:28:58] e5e4,388,217053,12519197,32161,12693546,12746369
