Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
../../../tools/serial-io/serialdump -b115200 -T /dev/ttyUSB0
[2021-05-18 15:18:39] e5e4,109,79343,3514644,9951,3573493,3603228
[2021-05-18 15:18:40] e5e4,110,79901,3546855,10032,3606180,3635996
[2021-05-18 15:18:41] e5e4,111,80427,3579096,10114,3638866,3668764
[2021-05-18 15:18:42] e5e4,112,80900,3611391,10195,3671553,3701532
[2021-05-18 15:18:44] e5e4,113,81297,3643762,10276,3704240,3734300
[2021-05-18 15:18:45] e5e4,114,81697,3676130,10357,3736927,3767068
[2021-05-18 15:18:46] e5e4,115,82099,3708497,10438,3769614,3799836
[2021-05-18 15:18:46] e5e4,116,82545,3740819,10520,3802300,3832605
[2021-05-18 15:18:48] e5e4,117,83062,3773070,10601,3834987,3865373
[2021-05-18 15:18:49] e5e4,118,83577,3805323,10683,3867673,3898141
[2021-05-18 15:18:50] e5e4,119,84090,3837578,10765,3900359,3930909
[2021-05-18 15:18:51] e5e4,120,84638,3869798,10846,3933046,3963677
[2021-05-18 15:18:52] e5e4,121,85422,3901782,11133,3965527,3996445
[2021-05-18 15:18:52] e5e4,122,85838,3934134,11214,3998214,4029212
[2021-05-18 15:18:54] e5e4,123,86353,3966387,11296,4030900,4061981
[2021-05-18 15:18:55] e5e4,124,86869,3998639,11377,4063587,4094749
[2021-05-18 15:18:56] e5e4,125,87381,4030895,11458,4096274,4127517
[2021-05-18 15:18:57] e5e4,126,87907,4063137,11539,4128961,4160285
[2021-05-18 15:18:58] e5e4,127,88426,4095386,11621,4161647,4193053
[2021-05-18 15:18:59] e5e4,128,88938,4127642,11703,4194333,4225821
[2021-05-18 15:18:59] e5e4,129,89454,4159894,11784,4227020,4258589
[2021-05-18 15:19:01] e5e4,130,90000,4192116,11866,4259706,4291357
[2021-05-18 15:19:02] e5e4,131,90512,4224372,11948,4292392,4324125
[2021-05-18 15:19:03] e5e4,132,91028,4256624,12029,4325079,4356893
[2021-05-18 15:19:04] e5e4,133,91544,4288876,12110,4357766,4389661
[2021-05-18 15:19:05] e5e4,134,92056,4321132,12191,4390453,4422429
[2021-05-18 15:19:06] e5e4,135,92572,4353384,12272,4423140,4455197
[2021-05-18 15:19:06] e5e4,136,93088,4385636,12353,4455827,4487965
[2021-05-18 15:19:07] e5e4,137,93601,4417891,12434,4488514,4520733
[2021-05-18 15:19:09] e5e4,138,94118,4450142,12515,4521201,4553501
[2021-05-18 15:19:10] e5e4,139,94635,4482393,12596,4553888,4586269
[2021-05-18 15:19:11] e5e4,140,95180,4514616,12677,4586575,4619037
[2021-05-18 15:19:12] e5e4,141,95874,4546843,12878,4619295,4651957
[2021-05-18 15:19:13] e5e4,142,96392,4578940,12959,4651829,4684573
[2021-05-18 15:19:14] e5e4,143,96906,4611194,13040,4684516,4717341
[2021-05-18 15:19:15] e5e4,144,97424,4643444,13121,4717203,4750109
[2021-05-18 15:19:16] e5e4,145,97941,4675695,13202,4749890,4782877
[2021-05-18 15:19:17] e5e4,146,98455,4707949,13283,4782577,4815645
[2021-05-18 15:19:18] e5e4,147,98973,4740199,13364,4815264,4848413
[2021-05-18 15:19:19] e5e4,148,99491,4772449,13445,4847951,4881181
[2021-05-18 15:19:20] e5e4,149,100005,4804703,13526,4880638,4913949
[2021-05-18 15:19:21] e5e4,150,100554,4836922,13607,4913325,4946717
[2021-05-18 15:19:22] e5e4,151,101071,4869173,13688,4946012,4979485
[2021-05-18 15:19:23] e5e4,152,101585,4901427,13769,4978699,5012253
[2021-05-18 15:19:24] e5e4,153,102103,4933677,13850,5011386,5045021
[2021-05-18 15:19:25] e5e4,154,102620,4965928,13931,5044073,5077789
[2021-05-18 15:19:26] e5e4,155,103134,4998182,14012,5076760,5110557
[2021-05-18 15:19:27] e5e4,156,103651,5030433,14093,5109447,5143325
[2021-05-18 15:19:28] e5e4,157,104168,5062684,14174,5142134,5176093
[2021-05-18 15:19:29] e5e4,158,104682,5094938,14255,5174821,5208861
[2021-05-18 15:19:30] e5e4,159,105200,5127188,14336,5207508,5241629
[2021-05-18 15:19:31] e5e4,160,105751,5159405,14417,5240196,5274397
[2021-05-18 15:19:32] e5e4,161,106268,5191656,14498,5272882,5307165
[2021-05-18 15:19:33] e5e4,162,106787,5223905,14579,5305569,5339933
[2021-05-18 15:19:34] e5e4,163,107307,5256153,14660,5338257,5372701
[2021-05-18 15:19:35] e5e4,164,107825,5288403,14741,5370944,5405469
[2021-05-18 15:19:36] e5e4,165,108352,5320644,14822,5403631,5438237
[2021-05-18 15:19:37] e5e4,166,108881,5352883,14903,5436318,5471005
[2021-05-18 15:19:38] e5e4,167,109406,5385126,14984,5469005,5503773
[2021-05-18 15:19:39] e5e4,168,109934,5417366,15065,5501692,5536541
[2021-05-18 15:19:40] e5e4,169,110463,5449605,15146,5534379,5569309
[2021-05-18 15:19:41] e5e4,170,111020,5481817,15227,5567066,5602077
[2021-05-18 15:19:42] e5e4,171,111546,5514058,15309,5599752,5634845
[2021-05-18 15:19:43] e5e4,172,112042,5546330,15390,5632439,5667613
[2021-05-18 15:19:44] e5e4,173,112439,5578701,15471,5665126,5700381
[2021-05-18 15:19:45] e5e4,174,112840,5611069,15552,5697813,5733149
[2021-05-18 15:19:46] e5e4,175,113241,5643436,15633,5730500,5765917
[2021-05-18 15:19:47] e5e4,176,113824,5675621,15834,5763067,5798686
[2021-05-18 15:19:48] e5e4,177,114227,5707986,15915,5795754,5831453
[2021-05-18 15:19:49] e5e4,178,114628,5740353,15996,5828441,5864221
[2021-05-18 15:19:50] e5e4,179,115024,5772725,16077,5861128,5896989
[2021-05-18 15:19:51] e5e4,180,115456,5805061,16159,5893814,5929758
[2021-05-18 15:19:52] e5e4,181,115932,5837353,16240,5926501,5962526
[2021-05-18 15:19:53] e5e4,182,116444,5869609,16321,5959188,5995294
[2021-05-18 15:19:54] e5e4,183,116959,5901862,16403,5991874,6028062
[2021-05-18 15:19:55] e5e4,184,117475,5934114,16484,6024561,6060830
[2021-05-18 15:19:56] e5e4,185,117987,5966370,16565,6057248,6093598
[2021-05-18 15:19:57] e5e4,186,118502,5998623,16646,6089935,6126366
[2021-05-18 15:19:58] e5e4,187,119018,6030875,16727,6122622,6159134
[2021-05-18 15:19:59] e5e4,188,119530,6063131,16809,6155308,6191902
[2021-05-18 15:20:00] e5e4,189,120046,6095383,16890,6187995,6224670
[2021-05-18 15:20:01] e5e4,190,120592,6127605,16972,6220681,6257438
[2021-05-18 15:20:02] e5e4,191,121104,6159861,17053,6253368,6290206
[2021-05-18 15:20:03] e5e4,192,121620,6192113,17134,6286055,6322974
[2021-05-18 15:20:04] e5e4,193,122136,6224365,17215,6318742,6355742
[2021-05-18 15:20:05] e5e4,194,122649,6256620,17296,6351429,6388510
[2021-05-18 15:20:06] e5e4,195,123166,6288871,17377,6384116,6421278
[2021-05-18 15:20:07] e5e4,196,123694,6321111,17458,6416803,6454046
[2021-05-18 15:20:08] e5e4,197,124207,6353366,17539,6449490,6486814
[2021-05-18 15:20:09] e5e4,198,124725,6385616,17620,6482177,6519582
[2021-05-18 15:20:10] e5e4,199,125242,6417867,17701,6514864,6552350
[2021-05-18 15:20:11] e5e4,200,125787,6450090,17782,6547551,6585118
[2021-05-18 15:20:12] e5e4,201,126305,6482340,17863,6580238,6617886
[2021-05-18 15:20:13] e5e4,202,126822,6514591,17944,6612925,6650654
[2021-05-18 15:20:14] e5e4,203,127336,6546845,18025,6645612,6683422
[2021-05-18 15:20:15] e5e4,204,127854,6579095,18106,6678299,6716190
[2021-05-18 15:20:16] e5e4,205,128371,6611346,18187,6710986,6748958
[2021-05-18 15:20:17] e5e4,206,128885,6643600,18268,6743673,6781726
[2021-05-18 15:20:18] e5e4,207,129403,6675850,18349,6776360,6814494
[2021-05-18 15:20:19] e5e4,208,129920,6708101,18430,6809047,6847262
[2021-05-18 15:20:20] e5e4,209,130434,6740355,18511,6841734,6880030
[2021-05-18 15:20:21] e5e4,210,130982,6772575,18592,6874421,6912798
[2021-05-18 15:20:22] e5e4,211,131499,6804826,18673,6907108,6945566
[2021-05-18 15:20:23] e5e4,212,132013,6837080,18754,6939795,6978334
[2021-05-18 15:20:24] e5e4,213,132531,6869330,18835,6972482,7011102
[2021-05-18 15:20:25] e5e4,214,133050,6901579,18916,7005169,7043870
[2021-05-18 15:20:26] e5e4,215,133566,6933831,18997,7037856,7076638
[2021-05-18 15:20:27] e5e4,216,134085,6966080,19078,7070543,7109406
[2021-05-18 15:20:28] e5e4,217,134605,6998328,19159,7103231,7142174
[2021-05-18 15:20:29] e5e4,218,135125,7030576,19240,7135918,7174942
[2021-05-18 15:20:30] e5e4,219,135653,7062816,19321,7168605,7207710
[2021-05-18 15:20:31] e5e4,220,136213,7095024,19402,7201292,7240478
[2021-05-18 15:20:32] e5e4,221,136738,7127267,19483,7233979,7273246
[2021-05-18 15:20:33] e5e4,222,137266,7159507,19564,7266666,7306014
[2021-05-18 15:20:34] e5e4,223,137794,7191747,19645,7299353,7338782
[2021-05-18 15:20:35] e5e4,224,138319,7223990,19726,7332040,7371550
[2021-05-18 15:20:36] e5e4,225,138816,7256261,19807,7364727,7404318
[2021-05-18 15:20:37] e5e4,226,139360,7288486,20002,7397300,7437086
[2021-05-18 15:20:38] e5e4,227,139757,7320857,20083,7429987,7469854
[2021-05-18 15:20:39] e5e4,228,140157,7353225,20164,7462674,7502622
[2021-05-18 15:20:40] e5e4,229,140562,7385588,20245,7495361,7535390
[2021-05-18 15:20:41] e5e4,230,140996,7417922,20326,7528048,7568159
[2021-05-18 15:20:42] e5e4,231,141400,7450286,20407,7560735,7600926
[2021-05-18 15:20:43] e5e4,232,141801,7482653,20488,7593422,7633694
[2021-05-18 15:20:44] e5e4,233,142230,7514992,20569,7626109,7666462
[2021-05-18 15:20:45] e5e4,234,142745,7547245,20651,7658795,7699231
[2021-05-18 15:20:46] e5e4,235,143260,7579498,20733,7691481,7731999
[2021-05-18 15:20:47] e5e4,236,143772,7611754,20814,7724168,7764767
[2021-05-18 15:20:48] e5e4,237,144287,7644007,20896,7756854,7797535
[2021-05-18 15:20:49] e5e4,238,144803,7676259,20977,7789541,7830303
[2021-05-18 15:20:50] e5e4,239,145315,7708515,21059,7822227,7863071
[2021-05-18 15:20:51] e5e4,240,145862,7740736,21140,7854914,7895839
[2021-05-18 15:20:52] e5e4,241,146378,7772988,21221,7887601,7928607
[2021-05-18 15:20:53] e5e4,242,146890,7805244,21303,7920287,7961375
[2021-05-18 15:20:54] e5e4,243,147406,7837496,21384,7952974,7994143
[2021-05-18 15:20:55] e5e4,244,147922,7869748,21465,7985661,8026911
[2021-05-18 15:20:56] e5e4,245,148435,7902003,21546,8018348,8059679
[2021-05-18 15:20:57] e5e4,246,148952,7934254,21627,8051035,8092447
[2021-05-18 15:20:58] e5e4,247,149468,7966506,21708,8083722,8125215
[2021-05-18 15:20:59] e5e4,248,149992,7998750,21789,8116409,8157983
[2021-05-18 15:21:00] e5e4,249,150510,8031000,21870,8149096,8190751
[2021-05-18 15:21:01] e5e4,250,151059,8063219,21951,8181783,8223519
[2021-05-18 15:21:02] e5e4,251,151610,8095436,22032,8214470,8256287
[2021-05-18 15:21:03] e5e4,252,152130,8127684,22113,8247157,8289055
[2021-05-18 15:21:04] e5e4,253,152650,8159932,22194,8279844,8321823
[2021-05-18 15:21:05] e5e4,254,153311,8192039,22368,8312438,8354591
[2021-05-18 15:21:06] e5e4,255,153828,8224290,22449,8345125,8387359
[2021-05-18 15:21:07] e5e4,256,154345,8256541,22530,8377812,8420127
[2021-05-18 15:21:08] e5e4,257,154859,8288795,22611,8410499,8452895
[2021-05-18 15:21:09] e5e4,258,155377,8321045,22692,8443186,8485663
[2021-05-18 15:21:10] e5e4,259,155898,8353292,22773,8475873,8518431
[2021-05-18 15:21:11] e5e4,260,156443,8385515,22854,8508560,8551199
[2021-05-18 15:21:12] e5e4,261,156960,8417766,22935,8541247,8583967
[2021-05-18 15:21:12] e5e4,262,157477,8450017,23016,8573934,8616735
[2021-05-18 15:21:13] e5e4,263,157991,8482271,23097,8606621,8649503
[2021-05-18 15:21:14] e5e4,264,158685,8514345,23298,8639189,8682271
[2021-05-18 15:21:15] e5e4,265,159204,8546594,23379,8671875,8715039
[2021-05-18 15:21:17] e5e4,266,159720,8578846,23460,8704562,8747807
[2021-05-18 15:21:18] e5e4,267,160240,8611094,23541,8737250,8780575
[2021-05-18 15:21:19] e5e4,268,160766,8643336,23622,8769937,8813343
[2021-05-18 15:21:20] e5e4,269,161291,8675579,23703,8802624,8846111
[2021-05-18 15:21:21] e5e4,270,161850,8707788,23784,8835311,8878879
[2021-05-18 15:21:21] e5e4,271,162378,8740028,23866,8867997,8911647
[2021-05-18 15:21:23] e5e4,272,162903,8772271,23947,8900684,8944415
[2021-05-18 15:21:23] e5e4,273,163430,8804512,24028,8933371,8977183
[2021-05-18 15:21:25] e5e4,274,163959,8836751,24109,8966058,9009951
[2021-05-18 15:21:26] e5e4,275,164377,8869101,24190,8998745,9042719
[2021-05-18 15:21:26] e5e4,276,164777,8901469,24271,9031432,9075487
[2021-05-18 15:21:28] e5e4,277,165179,8933836,24352,9064119,9108255
[2021-05-18 15:21:28] e5e4,278,165575,8966208,24434,9096805,9141023
[2021-05-18 15:21:30] e5e4,279,165977,8998574,24515,9129492,9173791
[2021-05-18 15:21:30] e5e4,280,166410,9030909,24596,9162179,9206560
[2021-05-18 15:21:32] e5e4,281,166811,9063276,24677,9194866,9239327
[2021-05-18 15:21:33] e5e4,282,167250,9095605,24759,9227552,9272095
[2021-05-18 15:21:33] e5e4,283,167766,9127857,24840,9260239,9304864
[2021-05-18 15:21:35] e5e4,284,168278,9160113,24921,9292926,9337632
[2021-05-18 15:21:36] e5e4,285,168793,9192366,25003,9325612,9370400
[2021-05-18 15:21:37] e5e4,286,169308,9224619,25085,9358298,9403168
[2021-05-18 15:21:38] e5e4,287,169820,9256875,25167,9390984,9435936
[2021-05-18 15:21:39] e5e4,288,170336,9289127,25248,9423671,9468704
[2021-05-18 15:21:40] e5e4,289,170852,9321379,25329,9456358,9501472
[2021-05-18 15:21:41] e5e4,290,171395,9353604,25411,9489044,9534240
[2021-05-18 15:21:42] e5e4,291,171911,9385856,25492,9521731,9567008
[2021-05-18 15:21:43] e5e4,292,172427,9418108,25573,9554418,9599776
[2021-05-18 15:21:43] e5e4,293,172940,9450363,25654,9587105,9632544
[2021-05-18 15:21:45] e5e4,294,173456,9482615,25735,9619792,9665312
[2021-05-18 15:21:46] e5e4,295,173972,9514867,25816,9652479,9698080
[2021-05-18 15:21:46] e5e4,296,174485,9547122,25897,9685166,9730848
[2021-05-18 15:21:48] e5e4,297,175003,9579372,25978,9717853,9763616
[2021-05-18 15:21:49] e5e4,298,175520,9611623,26059,9750540,9796384
[2021-05-18 15:21:50] e5e4,299,176034,9643877,26140,9783227,9829152
[2021-05-18 15:21:51] e5e4,300,176583,9676096,26221,9815914,9861920
[2021-05-18 15:21:51] e5e4,301,177100,9708347,26302,9848601,9894688
[2021-05-18 15:21:52] e5e4,302,177614,9740601,26383,9881288,9927456
[2021-05-18 15:21:53] e5e4,303,178131,9772852,26464,9913975,9960224
[2021-05-18 15:21:54] e5e4,304,178648,9805103,26545,9946662,9992992
[2021-05-18 15:21:56] e5e4,305,179162,9837357,26626,9979349,10025760
[2021-05-18 15:21:56] e5e4,306,179680,9869607,26707,10012036,10058528
[2021-05-18 15:21:57] e5e4,307,180197,9901858,26788,10044723,10091296
[2021-05-18 15:21:59] e5e4,308,180711,9934112,26869,10077410,10124064
[2021-05-18 15:21:59] e5e4,309,181229,9966362,26950,10110097,10156832
[2021-05-18 15:22:01] e5e4,310,181777,9998582,27032,10142784,10189600
[2021-05-18 15:22:02] e5e4,311,182293,10030834,27113,10175470,10222368
[2021-05-18 15:22:03] e5e4,312,182990,10062905,27314,10208038,10255136
[2021-05-18 15:22:03] e5e4,313,183510,10095153,27395,10240724,10287904
[2021-05-18 15:22:04] e5e4,314,184026,10127405,27476,10273411,10320672
[2021-05-18 15:22:05] e5e4,315,184548,10159651,27557,10306099,10353440
[2021-05-18 15:22:06] e5e4,316,185077,10191890,27638,10338786,10386208
[2021-05-18 15:22:08] e5e4,317,185613,10224122,27720,10371472,10418976
[2021-05-18 15:22:08] e5e4,318,186140,10256363,27801,10404159,10451744
[2021-05-18 15:22:09] e5e4,319,186669,10288602,27882,10436846,10484512
[2021-05-18 15:22:10] e5e4,320,187227,10320813,27963,10469533,10517280
[2021-05-18 15:22:12] e5e4,321,187754,10353053,28044,10502220,10550048
[2021-05-18 15:22:12] e5e4,322,188194,10385381,28125,10534907,10582816
[2021-05-18 15:22:14] e5e4,323,188591,10417752,28206,10567594,10615584
[2021-05-18 15:22:14] e5e4,324,188992,10450120,28287,10600281,10648352
[2021-05-18 15:22:16] e5e4,325,189397,10482483,28368,10632968,10681120
[2021-05-18 15:22:17] e5e4,326,189798,10514850,28449,10665655,10713888
[2021-05-18 15:22:17] e5e4,327,190199,10547217,28530,10698342,10746656
[2021-05-18 15:22:18] e5e4,328,190600,10579584,28611,10731029,10779424
[2021-05-18 15:22:19] e5e4,329,191048,10611904,28692,10763716,10812193
[2021-05-18 15:22:21] e5e4,330,191594,10644126,28774,10796402,10844961
[2021-05-18 15:22:21] e5e4,331,192110,10676378,28855,10829089,10877729
[2021-05-18 15:22:22] e5e4,332,192623,10708633,28936,10861776,10910497
[2021-05-18 15:22:24] e5e4,333,193138,10740886,29017,10894463,10943265
[2021-05-18 15:22:24] e5e4,334,193653,10773139,29099,10927149,10976033
[2021-05-18 15:22:25] e5e4,335,194165,10805395,29181,10959835,11008801
[2021-05-18 15:22:26] e5e4,336,194681,10837647,29262,10992522,11041569
[2021-05-18 15:22:27] e5e4,337,195196,10869900,29344,11025208,11074337
[2021-05-18 15:22:28] e5e4,338,195708,10902156,29425,11057895,11107105
[2021-05-18 15:22:29] e5e4,339,196224,10934408,29506,11090582,11139873
[2021-05-18 15:22:30] e5e4,340,196772,10966628,29587,11123269,11172641
[2021-05-18 15:22:31] e5e4,341,197285,10998883,29668,11155956,11205409
[2021-05-18 15:22:33] e5e4,342,197802,11031134,29749,11188643,11238177
[2021-05-18 15:22:34] e5e4,343,198319,11063385,29830,11221330,11270945
[2021-05-18 15:22:34] e5e4,344,198833,11095639,29911,11254017,11303713
[2021-05-18 15:22:35] e5e4,345,199351,11127889,29992,11286704,11336481
[2021-05-18 15:22:36] e5e4,346,200043,11159965,30193,11319271,11369249
[2021-05-18 15:22:37] e5e4,347,200557,11192219,30274,11351958,11402017
