Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
../../../tools/serial-io/serialdump -b115200 -T /dev/ttyUSB0
2021-05-26 16:08:24,e692,9363,2042,291,483532,128,9566446,9533808,149118633,149118632
2021-05-26 16:08:24,e484,9364,2042,164,354220,128,5404848,5372210,149122167,149122166
2021-05-26 16:08:24,9bf4,9365,328,1314,372952,128,43184241,43151591,149124950,149124949
2021-05-26 16:08:24,e692,9366,2042,292,483232,128,9599214,9566575,149151401,149151400
2021-05-26 16:08:25,e484,9367,2042,165,354280,128,5437616,5404978,149156339,149156338
2021-05-26 16:08:25,9bf4,9368,329,1315,373784,128,43217009,43184359,149157461,149157461
2021-05-26 16:08:25,e692,9369,2042,293,483292,128,9631981,9599343,149185459,149185458
2021-05-26 16:08:26,e484,9370,2042,166,354472,128,5470384,5437746,149188083,149188082
2021-05-26 16:08:26,9bf4,9371,330,1316,372740,128,43249777,43217128,149189348,149189348
2021-05-26 16:08:26,e692,9372,2042,294,482764,128,9664749,9632111,149217715,149217714
2021-05-26 16:08:27,e484,9373,2042,167,354640,128,5503152,5470514,149221875,149221874
2021-05-26 16:08:27,9bf4,9374,331,1317,374056,128,43282545,43249896,149223509,149223509
2021-05-26 16:08:27,e692,9375,2042,295,482980,128,9697517,9664879,149250738,149250738
2021-05-26 16:08:28,e484,9376,2042,168,354236,128,5535920,5503282,149254387,149254386
2021-05-26 16:08:28,9bf4,9377,332,1318,372904,128,43315313,43282664,149256277,149256277
2021-05-26 16:08:28,e692,9378,2042,296,482244,128,9730285,9697647,149282738,149282738
2021-05-26 16:08:29,e484,9379,2042,169,353820,128,5568688,5536050,149287154,149287154
2021-05-26 16:08:29,9bf4,9380,333,1319,373592,128,43348081,43315432,149287765,149287764
2021-05-26 16:08:29,e692,9381,2042,297,483668,128,9763053,9730415,149316018,149316018
2021-05-26 16:08:30,e484,9382,2042,170,354828,128,5601456,5568818,149320178,149320178
2021-05-26 16:08:30,9bf4,9383,334,1320,372628,128,43380849,43348200,149321045,149321044
2021-05-26 16:08:30,e692,9384,2042,298,483384,128,9795821,9763183,149348530,149348530
2021-05-26 16:08:31,e484,9385,2042,171,354480,128,5634224,5601586,149352434,149352434
2021-05-26 16:08:31,9bf4,9386,335,1321,374192,128,43413617,43380968,149353301,149353300
2021-05-26 16:08:31,e692,9387,2042,299,483216,128,9828589,9795951,149382066,149382066
2021-05-26 16:08:32,e484,9388,2042,172,354212,128,5666992,5634354,149385458,149385458
2021-05-26 16:08:32,9bf4,9389,336,1322,372980,128,43446385,43413736,149386068,149386068
2021-05-26 16:08:32,e692,9390,2042,300,483232,128,9861357,9828719,149414578,149414578
2021-05-26 16:08:33,e484,9391,2042,173,353976,128,5699760,5667122,149417714,149417714
2021-05-26 16:08:33,9bf4,9392,337,1323,373484,128,43479153,43446504,149419604,149419604
2021-05-26 16:08:33,e692,9393,2042,301,482788,128,9894125,9861487,149446834,149446834
2021-05-26 16:08:34,e484,9394,2042,174,353364,128,5732528,5699890,149449847,149449846
2021-05-26 16:08:34,9bf4,9395,338,1324,372256,128,43511921,43479272,149452372,149452372
2021-05-26 16:08:34,e692,9396,2042,302,482128,128,9926893,9894255,149479346,149479345
2021-05-26 16:08:35,e484,9397,2042,175,353440,128,5765296,5732658,149483506,149483506
2021-05-26 16:08:35,9bf4,9398,339,1325,373440,128,43544689,43512040,149485652,149485652
2021-05-26 16:08:35,e692,9399,2042,303,482480,128,9959661,9927023,149513138,149513137
2021-05-26 16:08:36,e484,9400,2042,176,353600,128,5798064,5765426,149516786,149516786
2021-05-26 16:08:36,9bf4,9401,340,1326,372676,128,43577457,43544808,149517396,149517395
2021-05-26 16:08:36,e692,9402,2042,304,483108,128,9992429,9959791,149545650,149545649
2021-05-26 16:08:37,e484,9403,2042,177,353984,128,5830832,5798194,149548530,149548530
2021-05-26 16:08:37,9bf4,9404,341,1327,374168,128,43610225,43577576,149550755,149550755
2021-05-26 16:08:37,e692,9405,2042,305,483356,128,10025197,9992559,149577906,149577905
2021-05-26 16:08:38,e484,9406,2042,178,354060,128,5863600,5830962,149581032,149581032
2021-05-26 16:08:38,9bf4,9407,342,1328,372584,128,43642993,43610344,149582563,149582562
2021-05-26 16:08:38,e692,9408,2042,306,483284,128,10057965,10025327,149610038,149610038
2021-05-26 16:08:39,e484,9409,2042,179,354472,128,5896368,5863730,149614578,149614578
2021-05-26 16:08:39,9bf4,9410,343,1329,373536,128,43675761,43643112,149615443,149615443
2021-05-26 16:08:39,e692,9411,2042,307,484312,128,10090733,10058095,149643954,149643953
2021-05-26 16:08:40,e484,9412,2042,180,354412,128,5929136,5896498,149646834,149646834
2021-05-26 16:08:40,9bf4,9413,344,1330,373212,128,43708529,43675880,149648211,149648211
2021-05-26 16:08:40,e692,9414,2042,308,482852,128,10123501,10090863,149676722,149676721
2021-05-26 16:08:41,e484,9415,2042,181,353688,128,5961904,5929266,149680370,149680369
2021-05-26 16:08:41,9bf4,9416,345,1331,373768,128,43741297,43708648,149682003,149682003
2021-05-26 16:08:41,e692,9417,2042,309,483756,128,10156269,10123631,149708978,149708977
2021-05-26 16:08:42,e484,9418,2042,182,354196,128,5994672,5962034,149712882,149712881
2021-05-26 16:08:42,9bf4,9419,346,1332,372608,128,43774065,43741416,149714003,149714003
2021-05-26 16:08:42,e692,9420,2042,310,483416,128,10189037,10156399,149741489,149741489
2021-05-26 16:08:43,e484,9421,2042,183,354120,128,6027440,5994802,149745906,149745905
2021-05-26 16:08:43,9bf4,9422,347,1333,373716,128,43806833,43774184,149747795,149747794
2021-05-26 16:08:43,e692,9423,2042,311,484108,128,10221805,10189167,149774257,149774257
2021-05-26 16:08:44,e484,9424,2042,184,354144,128,6060208,6027570,149777906,149777905
2021-05-26 16:08:44,9bf4,9425,348,1334,373092,128,43839601,43806952,149779795,149779794
2021-05-26 16:08:44,e692,9426,2042,312,483584,128,10254573,10221935,149808049,149808049
2021-05-26 16:08:45,e484,9427,2042,185,353988,128,6092976,6060338,149810930,149810929
2021-05-26 16:08:45,9bf4,9428,349,1335,373712,128,43872369,43839720,149811938,149811937
2021-05-26 16:08:45,e692,9429,2042,313,483896,128,10287341,10254703,149839414,149839413
2021-05-26 16:08:46,e484,9430,2042,186,354240,128,6125744,6093106,149844210,149844209
2021-05-26 16:08:46,9bf4,9431,350,1336,372788,128,43905137,43872488,149845843,149845842
2021-05-26 16:08:46,e692,9432,2042,314,483292,128,10320109,10287471,149872561,149872561
2021-05-26 16:08:47,e484,9433,2042,187,353660,128,6158512,6125874,149877234,149877233
2021-05-26 16:08:47,9bf4,9434,351,1337,373868,128,43937905,43905256,149878354,149878354
2021-05-26 16:08:47,e692,9435,2042,315,483280,128,10352877,10320239,149906353,149906353
2021-05-26 16:08:48,e484,9436,2042,188,354108,128,6191280,6158642,149908978,149908977
2021-05-26 16:08:48,9bf4,9437,352,1338,373260,128,43970673,43938024,149911634,149911634
2021-05-26 16:08:48,e692,9438,2042,316,483636,128,10385645,10353007,149937831,149937831
2021-05-26 16:08:49,e484,9439,2042,189,354032,128,6224048,6191410,149941366,149941365
2021-05-26 16:08:49,9bf4,9440,353,1339,373272,128,44003441,43970792,149943009,149943009
2021-05-26 16:08:49,e692,9441,2042,317,483252,128,10418413,10385775,149971889,149971888
2021-05-26 16:08:50,e484,9442,2042,190,354024,128,6256816,6224178,149974514,149974513
2021-05-26 16:08:50,9bf4,9443,354,1340,372716,128,44036209,44003560,149975777,149975776
2021-05-26 16:08:50,e692,9444,2042,318,483936,128,10451181,10418543,150004657,150004656
2021-05-26 16:08:51,e484,9445,2042,191,353608,128,6289584,6256946,150007794,150007793
2021-05-26 16:08:51,9bf4,9446,355,1341,373628,128,44068977,44036328,150009682,150009681
2021-05-26 16:08:51,e692,9447,2042,319,483532,128,10483949,10451311,150037169,150037168
2021-05-26 16:08:52,e484,9448,2042,192,353880,128,6322352,6289714,150040562,150040561
2021-05-26 16:08:52,9bf4,9449,356,1342,372444,128,44101745,44069096,150041426,150041425
2021-05-26 16:08:52,e692,9450,2042,320,483588,128,10516717,10484079,150068903,150068902
2021-05-26 16:08:53,e484,9451,2042,193,353840,128,6355120,6322482,150072438,150072437
2021-05-26 16:08:53,9bf4,9452,357,1343,373392,128,44134513,44101864,150074444,150074443
2021-05-26 16:08:53,e484,9453,2042,194,354192,128,6387888,6355250,150105585,150105584
2021-05-26 16:08:54,9bf4,9454,358,1344,372484,128,44167281,44134632,150107729,150107728
2021-05-26 16:08:54,e484,9455,2042,195,354004,128,6420656,6388018,150137973,150137973
2021-05-26 16:08:55,9bf4,9456,359,1345,373688,128,44200049,44167400,150141009,150141008
2021-05-26 16:08:55,e484,9457,2042,196,353944,128,6453424,6420786,150170741,150170741
2021-05-26 16:08:56,9bf4,9458,360,1346,372756,128,44232817,44200168,150173008,150173008
2021-05-26 16:08:56,e484,9459,2042,197,353864,128,6486192,6453554,150203623,150203622
2021-05-26 16:08:57,9bf4,9460,361,1347,374224,128,44265585,44232936,150205520,150205520
2021-05-26 16:08:57,e484,9461,2042,198,353612,128,6518960,6486322,150236913,150236912
2021-05-26 16:08:58,9bf4,9462,362,1348,372828,128,44298353,44265704,150238288,150238288
2021-05-26 16:08:58,e484,9463,2042,199,354016,128,6551728,6519090,150269045,150269044
2021-05-26 16:08:59,9bf4,9464,363,1349,373432,128,44331121,44298472,150271056,150271056
2021-05-26 16:08:59,e484,9465,2042,200,354728,128,6584496,6551858,150301813,150301812
2021-05-26 16:09:00,9bf4,9466,364,1350,372544,128,44363889,44331240,150304592,150304591
2021-05-26 16:09:00,e484,9467,2042,201,353784,128,6617264,6584626,150334581,150334580
2021-05-26 16:09:01,9bf4,9468,365,1351,373620,128,44396657,44364008,150336223,150336222
2021-05-26 16:09:01,e484,9469,2042,202,354356,128,6650032,6617394,150367985,150367984
2021-05-26 16:09:02,9bf4,9470,366,1352,372656,128,44429425,44396776,150369104,150369103
2021-05-26 16:09:02,e484,9471,2042,203,354636,128,6682800,6650162,150401520,150401520
2021-05-26 16:09:03,9bf4,9472,367,1353,373556,128,44462193,44429544,150402639,150402639
2021-05-26 16:09:03,e484,9473,2042,204,354264,128,6715568,6682930,150434288,150434288
2021-05-26 16:09:04,9bf4,9474,368,1354,372736,128,44494961,44462312,150435663,150435663
2021-05-26 16:09:04,e484,9475,2042,205,354016,128,6748336,6715698,150466032,150466032
2021-05-26 16:09:05,9bf4,9476,369,1355,373316,128,44527729,44495080,150467919,150467919
2021-05-26 16:09:05,e484,9477,2042,206,354540,128,6781104,6748466,150499312,150499312
2021-05-26 16:09:06,9bf4,9478,370,1356,372272,128,44560497,44527848,150501455,150501455
2021-05-26 16:09:06,e484,9479,2042,207,354268,128,6813872,6781234,150532080,150532080
2021-05-26 16:09:07,9bf4,9480,371,1357,373704,128,44593265,44560616,150533199,150533198
