Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
../../../tools/serial-io/serialdump -b115200 -T /dev/ttyUSB0
2021-05-26 14:47:38,9bf4,2,477,477,371356,128,15663105,15630456,40402,40401
2021-05-26 14:47:38,e692,3,2042,271,24852,128,8911155,8878514,53607,53607
2021-05-26 14:47:38,e484,4,2042,519,359716,128,17039137,17006499,63295,63295
2021-05-26 14:47:39,9bf4,5,478,478,370600,128,15695873,15663224,73164,73163
2021-05-26 14:47:39,e692,6,2042,272,24868,128,8943923,8911282,86113,86113
2021-05-26 14:47:39,e484,7,2042,520,359312,128,17071905,17039267,96319,96318
2021-05-26 14:47:40,9bf4,8,479,479,371584,128,15728641,15695992,106699,106699
2021-05-26 14:47:40,e692,9,2042,273,24844,128,8976691,8944051,118625,118625
2021-05-26 14:47:40,e484,10,2042,521,359676,128,17104673,17072035,129599,129598
2021-05-26 14:47:41,9bf4,11,480,480,370340,128,15761409,15728760,138699,138699
2021-05-26 14:47:41,e692,12,2042,274,24840,128,9009459,8976819,151393,151393
2021-05-26 14:47:41,e484,13,2042,522,359416,128,17137441,17104803,162367,162366
2021-05-26 14:47:42,9bf4,14,481,481,371224,128,15794177,15761528,172235,172235
2021-05-26 14:47:42,e692,15,2042,275,24872,128,9042227,9009587,183640,183639
2021-05-26 14:47:42,e484,16,2042,523,360220,128,17170209,17137571,195135,195134
2021-05-26 14:47:43,9bf4,17,482,482,369588,128,15826945,15794296,203979,203978
2021-05-26 14:47:43,e692,18,2042,276,24868,128,9074996,9042355,216673,216672
2021-05-26 14:47:43,e484,19,2042,524,359988,128,17202977,17170339,226499,226499
2021-05-26 14:47:44,9bf4,20,483,483,371444,128,15859713,15827064,236747,236746
2021-05-26 14:47:44,e692,21,2042,277,24856,128,9107764,9075123,249441,249440
2021-05-26 14:47:44,e484,22,2042,525,359716,128,17235745,17203107,261951,261950
2021-05-26 14:47:45,9bf4,23,484,484,370716,128,15892482,15859832,269771,269770
2021-05-26 14:47:45,e692,24,2042,278,24856,128,9140532,9107891,283233,283232
2021-05-26 14:47:46,e484,25,2042,526,359808,128,17268513,17235875,292415,292414
2021-05-26 14:47:46,9bf4,26,485,485,371188,128,15925250,15892600,303306,303306
2021-05-26 14:47:46,e692,27,2042,279,24880,128,9173300,9140659,315489,315488
2021-05-26 14:47:46,e484,28,2042,527,360028,128,17301281,17268643,324803,324803
2021-05-26 14:47:47,9bf4,29,486,486,370284,128,15958018,15925368,334937,334937
