2021-05-26 16:08:28,e5e4,327,203320,10534102,35079,10691800,10746314
2021-05-26 16:08:28,e5e4,328,203984,10566206,35258,10724389,10779082
2021-05-26 16:08:29,e5e4,329,204528,10598430,35347,10757068,10811850
2021-05-26 16:08:30,e5e4,330,205118,10630608,35436,10789747,10844618
2021-05-26 16:08:31,e5e4,331,205667,10662827,35526,10822425,10877386
2021-05-26 16:08:32,e5e4,332,206329,10694933,35706,10855013,10910154
2021-05-26 16:08:33,e5e4,333,206882,10727148,35796,10887691,10942922
2021-05-26 16:08:34,e5e4,334,207434,10759364,35886,10920369,10975690
2021-05-26 16:08:35,e5e4,335,207983,10791583,35976,10953047,11008458
2021-05-26 16:08:36,e5e4,336,208534,10823800,36066,10985726,11041226
2021-05-26 16:08:37,e5e4,337,209093,10856009,36156,11018404,11073994
2021-05-26 16:08:38,e5e4,338,209649,10888221,36245,11051083,11106762
2021-05-26 16:08:39,e5e4,339,210220,10920418,36335,11083761,11139530
2021-05-26 16:08:40,e5e4,340,210810,10952597,36425,11116439,11172298
2021-05-26 16:08:41,e5e4,341,211279,10984895,36515,11149117,11205066
2021-05-26 16:08:42,e5e4,342,211710,11017233,36604,11181796,11237834
2021-05-26 16:08:43,e5e4,343,212146,11049565,36694,11214474,11270602
2021-05-26 16:08:44,e5e4,344,212574,11081905,36783,11247153,11303370
2021-05-26 16:08:45,e5e4,345,213031,11114216,36873,11279831,11336138
2021-05-26 16:08:46,e5e4,346,213636,11146379,36963,11312509,11368907
2021-05-26 16:08:47,e5e4,347,214317,11178466,37141,11345099,11401675
2021-05-26 16:08:48,e5e4,348,214868,11210683,37231,11377777,11434443
2021-05-26 16:08:49,e5e4,349,215683,11242636,37504,11410272,11467211
2021-05-26 16:08:50,e5e4,350,216259,11274828,37594,11442950,11499979
2021-05-26 16:08:51,e5e4,351,216807,11307048,37683,11475629,11532747
2021-05-26 16:08:52,e5e4,352,217356,11339267,37772,11508308,11565515
2021-05-26 16:08:53,e5e4,353,217903,11371488,37861,11540987,11598283
2021-05-26 16:08:54,e5e4,354,218613,11403546,38065,11573551,11631051
2021-05-26 16:08:55,e5e4,355,219161,11435766,38154,11606230,11663819
2021-05-26 16:08:56,e5e4,356,219708,11467987,38243,11638909,11696587
2021-05-26 16:08:57,e5e4,357,220373,11500090,38422,11671498,11729355
2021-05-26 16:08:58,e5e4,362,227364,11656939,42117,11831644,11893195
2021-05-26 16:09:03,e5e4,363,228239,11688832,42417,11864112,11925963
2021-05-26 16:09:04,e5e4,364,228816,11721023,42507,11896790,11958731
2021-05-26 16:09:05,e5e4,365,229505,11753103,42711,11929354,11991499
2021-05-26 16:09:06,e5e4,366,230341,11785159,42986,11961971,12024392
2021-05-26 16:09:07,e5e4,367,230891,11817252,43075,11994526,12057035
2021-05-26 16:09:08,e5e4,368,231438,11849473,43165,12027204,12089803
